#proteinId	gotermId	goName	gotermType	goAcc
13088	4602	protein amino acid phosphorylation	biological_process	GO:0006468
13088	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
13088	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
13090	224	nuclear chromosome	cellular_component	GO:0000228
13090	4488	chromatin remodeling	biological_process	GO:0006338
13099	2290	catalytic activity	molecular_function	GO:0003824
13099	4598	protein modification process	biological_process	GO:0006464
13102	5830	metabolic process	biological_process	GO:0008152
13102	9710	oxidoreductase activity	molecular_function	GO:0016491
13103	4283	electron transport	biological_process	GO:0006118
13103	9710	oxidoreductase activity	molecular_function	GO:0016491
13104	2176	DNA binding	molecular_function	GO:0003677
13104	3736	ATP binding	molecular_function	GO:0005524
13104	2175	nucleic acid binding	molecular_function	GO:0003676
13104	2792	helicase activity	molecular_function	GO:0004386
13105	2888	monooxygenase activity	molecular_function	GO:0004497
13105	3721	iron ion binding	molecular_function	GO:0005506
13105	4283	electron transport	biological_process	GO:0006118
13105	12251	heme binding	molecular_function	GO:0020037
13106	2888	monooxygenase activity	molecular_function	GO:0004497
13106	3721	iron ion binding	molecular_function	GO:0005506
13106	4283	electron transport	biological_process	GO:0006118
13106	12251	heme binding	molecular_function	GO:0020037
13107	2594	dihydropteroate synthase activity	molecular_function	GO:0004156
13107	6988	folic acid and derivative biosynthetic process	biological_process	GO:0009396
13107	2314	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	molecular_function	GO:0003848
13107	2588	dihydroneopterin aldolase activity	molecular_function	GO:0004150
13107	4882	folic acid and derivative metabolic process	biological_process	GO:0006760
13107	19375	cellular metabolic process	biological_process	GO:0044237
13109	2290	catalytic activity	molecular_function	GO:0003824
13110	5849	O-methyltransferase activity	molecular_function	GO:0008171
13121	3838	nucleus	cellular_component	GO:0005634
13124	2176	DNA binding	molecular_function	GO:0003677
13124	5939	zinc ion binding	molecular_function	GO:0008270
13126	2196	transcription factor activity	molecular_function	GO:0003700
13126	3838	nucleus	cellular_component	GO:0005634
13126	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
13126	5939	zinc ion binding	molecular_function	GO:0008270
13126	2176	DNA binding	molecular_function	GO:0003677
13126	4499	transcription	biological_process	GO:0006350
13128	2176	DNA binding	molecular_function	GO:0003677
13128	3863	nuclear origin of replication recognition complex	cellular_component	GO:0005664
13128	4421	DNA replication	biological_process	GO:0006260
13130	8445	hydrogen ion transmembrane transporter activity	molecular_function	GO:0015078
13130	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
13131	2290	catalytic activity	molecular_function	GO:0003824
13131	19375	cellular metabolic process	biological_process	GO:0044237
13131	23921	coenzyme binding	molecular_function	GO:0050662
13131	3708	binding	molecular_function	GO:0005488
13131	5830	metabolic process	biological_process	GO:0008152
13134	815	rhodopsin-like receptor activity	molecular_function	GO:0001584
13134	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
13134	9321	integral to membrane	cellular_component	GO:0016021
13136	5830	metabolic process	biological_process	GO:0008152
13136	10041	carbon-sulfur lyase activity	molecular_function	GO:0016846
13142	3043	protein kinase activity	molecular_function	GO:0004672
13142	3736	ATP binding	molecular_function	GO:0005524
13142	4602	protein amino acid phosphorylation	biological_process	GO:0006468
13142	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
13143	3043	protein kinase activity	molecular_function	GO:0004672
13143	3736	ATP binding	molecular_function	GO:0005524
13143	4602	protein amino acid phosphorylation	biological_process	GO:0006468
13143	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
13143	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
13144	2196	transcription factor activity	molecular_function	GO:0003700
13144	3827	intracellular	cellular_component	GO:0005622
13144	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
13144	19030	sequence-specific DNA binding	molecular_function	GO:0043565
13147	3421	guanyl-nucleotide exchange factor activity	molecular_function	GO:0005085
13147	3827	intracellular	cellular_component	GO:0005622
13147	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
13151	5830	metabolic process	biological_process	GO:0008152
13151	9710	oxidoreductase activity	molecular_function	GO:0016491
13151	2290	catalytic activity	molecular_function	GO:0003824
13151	3708	binding	molecular_function	GO:0005488
13156	2175	nucleic acid binding	molecular_function	GO:0003676
13156	5939	zinc ion binding	molecular_function	GO:0008270
13158	3736	ATP binding	molecular_function	GO:0005524
13158	10082	ATPase activity	molecular_function	GO:0016887
13158	162	nucleotide binding	molecular_function	GO:0000166
13158	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
13158	4927	transport	biological_process	GO:0006810
13158	9321	integral to membrane	cellular_component	GO:0016021
13158	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
13164	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
13164	3736	ATP binding	molecular_function	GO:0005524
13164	4602	protein amino acid phosphorylation	biological_process	GO:0006468
13165	3736	ATP binding	molecular_function	GO:0005524
13165	4927	transport	biological_process	GO:0006810
13165	9321	integral to membrane	cellular_component	GO:0016021
13165	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
13165	10082	ATPase activity	molecular_function	GO:0016887
13165	162	nucleotide binding	molecular_function	GO:0000166
13165	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
13166	3736	ATP binding	molecular_function	GO:0005524
13166	4927	transport	biological_process	GO:0006810
13166	9321	integral to membrane	cellular_component	GO:0016021
13166	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
13169	3043	protein kinase activity	molecular_function	GO:0004672
13169	3736	ATP binding	molecular_function	GO:0005524
13169	4602	protein amino acid phosphorylation	biological_process	GO:0006468
13169	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
13170	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
13170	3736	ATP binding	molecular_function	GO:0005524
13170	4602	protein amino acid phosphorylation	biological_process	GO:0006468
13185	3225	serine-type endopeptidase inhibitor activity	molecular_function	GO:0004867
13185	9985	hydrolase activity	molecular_function	GO:0016787
13194	2753	glucose-6-phosphate isomerase activity	molecular_function	GO:0004347
13194	4260	gluconeogenesis	biological_process	GO:0006094
13194	4261	glycolysis	biological_process	GO:0006096
13198	3736	ATP binding	molecular_function	GO:0005524
13198	10082	ATPase activity	molecular_function	GO:0016887
13198	162	nucleotide binding	molecular_function	GO:0000166
13198	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
13199	9710	oxidoreductase activity	molecular_function	GO:0016491
13199	23919	FAD binding	molecular_function	GO:0050660
13199	2290	catalytic activity	molecular_function	GO:0003824
13200	3724	calcium ion binding	molecular_function	GO:0005509
13206	2175	nucleic acid binding	molecular_function	GO:0003676
13229	3546	transporter activity	molecular_function	GO:0005215
13229	3708	binding	molecular_function	GO:0005488
13229	4927	transport	biological_process	GO:0006810
13234	4143	carbohydrate metabolic process	biological_process	GO:0005975
13234	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
13234	2290	catalytic activity	molecular_function	GO:0003824
13235	3043	protein kinase activity	molecular_function	GO:0004672
13235	3736	ATP binding	molecular_function	GO:0005524
13235	4602	protein amino acid phosphorylation	biological_process	GO:0006468
13235	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
13235	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
13239	4443	base-excision repair	biological_process	GO:0006284
13239	2910	endonuclease activity	molecular_function	GO:0004519
13239	4440	DNA repair	biological_process	GO:0006281
13239	2290	catalytic activity	molecular_function	GO:0003824
13240	13917	heat shock protein binding	molecular_function	GO:0031072
13243	12251	heme binding	molecular_function	GO:0020037
13243	21336	transition metal ion binding	molecular_function	GO:0046914
13245	2290	catalytic activity	molecular_function	GO:0003824
13245	5830	metabolic process	biological_process	GO:0008152
13245	14021	phosphopantetheine binding	molecular_function	GO:0031177
13245	22441	cofactor binding	molecular_function	GO:0048037
13245	10069	ligase activity	molecular_function	GO:0016874
13245	2485	L-aminoadipate-semialdehyde dehydrogenase activity	molecular_function	GO:0004043
13245	3708	binding	molecular_function	GO:0005488
13248	2196	transcription factor activity	molecular_function	GO:0003700
13248	3838	nucleus	cellular_component	GO:0005634
13248	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
13248	5939	zinc ion binding	molecular_function	GO:0008270
13248	2175	nucleic acid binding	molecular_function	GO:0003676
13248	4283	electron transport	biological_process	GO:0006118
13248	6664	electron carrier activity	molecular_function	GO:0009055
13251	2888	monooxygenase activity	molecular_function	GO:0004497
13251	3721	iron ion binding	molecular_function	GO:0005506
13251	4283	electron transport	biological_process	GO:0006118
13251	12251	heme binding	molecular_function	GO:0020037
13254	2888	monooxygenase activity	molecular_function	GO:0004497
13254	3721	iron ion binding	molecular_function	GO:0005506
13254	4283	electron transport	biological_process	GO:0006118
13254	12251	heme binding	molecular_function	GO:0020037
13255	12251	heme binding	molecular_function	GO:0020037
13255	21336	transition metal ion binding	molecular_function	GO:0046914
13255	3129	stearoyl-CoA 9-desaturase activity	molecular_function	GO:0004768
13255	3721	iron ion binding	molecular_function	GO:0005506
13255	3972	endoplasmic reticulum	cellular_component	GO:0005783
13255	4761	fatty acid biosynthetic process	biological_process	GO:0006633
13255	9320	membrane	cellular_component	GO:0016020
13255	9710	oxidoreductase activity	molecular_function	GO:0016491
13255	4758	lipid metabolic process	biological_process	GO:0006629
13255	9918	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	molecular_function	GO:0016717
13255	3708	binding	molecular_function	GO:0005488
13261	2175	nucleic acid binding	molecular_function	GO:0003676
13261	2910	endonuclease activity	molecular_function	GO:0004519
13261	4466	DNA catabolic process	biological_process	GO:0006308
13261	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
13264	9321	integral to membrane	cellular_component	GO:0016021
13275	6667	biosynthetic process	biological_process	GO:0009058
13276	9710	oxidoreductase activity	molecular_function	GO:0016491
13283	2888	monooxygenase activity	molecular_function	GO:0004497
13283	3721	iron ion binding	molecular_function	GO:0005506
13283	4283	electron transport	biological_process	GO:0006118
13283	12251	heme binding	molecular_function	GO:0020037
13284	3225	serine-type endopeptidase inhibitor activity	molecular_function	GO:0004867
13284	3930	cytoplasm	cellular_component	GO:0005737
13284	5801	thiopurine S-methyltransferase activity	molecular_function	GO:0008119
13284	5830	metabolic process	biological_process	GO:0008152
13287	2290	catalytic activity	molecular_function	GO:0003824
13287	19375	cellular metabolic process	biological_process	GO:0044237
13287	23921	coenzyme binding	molecular_function	GO:0050662
13287	3708	binding	molecular_function	GO:0005488
13287	5830	metabolic process	biological_process	GO:0008152
